time/s	Ewe/V	
5.046011798834667E+004	1.2121316E-001
5.046085138834802E+004	1.1084542E-001
5.046090258834811E+004	1.2102222E-001
5.046191978835000E+004	1.0674033E-001
5.046209358835033E+004	1.1695533E-001
5.046294398835197E+004	1.2715122E-001
5.046298858835208E+004	1.1621068E-001
5.046508658835600E+004	1.2634930E-001
5.046512618835596E+004	1.1355669E-001
5.046533618835648E+004	1.2380987E-001
5.046619718835806E+004	1.1294570E-001
5.046683838835917E+004	1.2316069E-001
5.046726378835994E+004	1.1061630E-001
5.046741298836027E+004	1.2100314E-001
5.046833378836198E+004	1.1086451E-001
5.046845378836227E+004	1.2090766E-001
5.046940158836392E+004	1.1042537E-001
5.046941118836391E+004	1.2113678E-001
5.047047018836590E+004	1.1113182E-001
5.047084238836658E+004	1.2161412E-001
5.047154278836794E+004	1.1139913E-001
5.047168378836820E+004	1.2155684E-001
5.047367658837192E+004	1.0735133E-001
5.047377558837202E+004	1.1777634E-001
5.047474678837397E+004	1.0773319E-001
5.047489678837417E+004	1.1804365E-001
5.047684298837779E+004	1.2808681E-001
5.047688298837790E+004	1.1260202E-001
5.047732898837881E+004	1.2346619E-001
5.047795178837993E+004	1.1040627E-001
5.047809938838019E+004	1.2050670E-001
5.048008958838391E+004	1.0926067E-001
5.048028238838422E+004	1.1934201E-001
5.048222778838780E+004	1.0868786E-001
5.048262258838862E+004	1.1873101E-001
5.048329598838987E+004	1.0737041E-001
5.048346238839021E+004	1.1741357E-001
5.049068078840361E+004	1.2751400E-001
5.049077758840375E+004	1.1031081E-001
5.049101078840427E+004	1.2058308E-001
5.049296258840791E+004	1.1053993E-001
5.049315378840815E+004	1.2130862E-001
5.049398438840974E+004	1.0992894E-001
5.049410318840994E+004	1.2069764E-001
5.049719058841572E+004	1.1013897E-001
5.049732698841603E+004	1.2033486E-001
5.049825938841770E+004	1.0933704E-001
5.049832758841792E+004	1.1966659E-001
5.050039718842169E+004	1.0943251E-001
5.050051998842202E+004	1.1987662E-001
5.050146578842372E+004	1.0937523E-001
5.050158438842394E+004	1.2004846E-001
5.050360338842764E+004	1.0926067E-001
5.050371298842784E+004	1.1976206E-001
5.050574198843165E+004	1.0952798E-001
5.050587458843191E+004	1.1968569E-001
5.051587458845053E+004	1.2077401E-001
5.051749878845352E+004	1.1061630E-001
5.051768238845386E+004	1.2067854E-001
5.051963538845757E+004	1.0863058E-001
5.051990178845800E+004	1.1876920E-001
5.052497978846752E+004	1.0811506E-001
5.052508678846777E+004	1.1831096E-001
5.052660138847049E+004	1.2846868E-001
5.052711678847147E+004	1.1834914E-001
5.052711718847146E+004	1.0821053E-001
5.052720038847160E+004	1.1823458E-001
5.053003218847694E+004	1.2843049E-001
5.053032338847744E+004	1.1397675E-001
5.053055898847786E+004	1.2405808E-001
5.053139218847943E+004	1.1244927E-001
5.053177398848016E+004	1.2245423E-001
5.053246098848150E+004	1.1103636E-001
5.053265638848182E+004	1.2109860E-001
5.053352978848340E+004	1.1101726E-001
5.053421758848464E+004	1.2163322E-001
5.053459918848542E+004	1.1139913E-001
5.053468838848564E+004	1.2149956E-001
5.053566758848738E+004	1.1023443E-001
5.053600998848805E+004	1.2104132E-001
5.053673638848937E+004	1.1006259E-001
5.053682218848960E+004	1.2014393E-001
5.053781238849145E+004	1.1008169E-001
5.053792298849160E+004	1.2014393E-001
5.053887438849336E+004	1.0954707E-001
5.053901458849362E+004	1.1959022E-001
5.053947458849452E+004	1.3064532E-001
5.053994258849532E+004	1.1957113E-001
5.054307878850127E+004	1.2967156E-001
5.054314918850135E+004	1.1132276E-001
5.054324938850151E+004	1.2193871E-001
5.054422098850331E+004	1.1187647E-001
5.054454018850392E+004	1.2266427E-001
5.054528698850528E+004	1.1201012E-001
5.054534238850535E+004	1.2361894E-001
5.054635598850733E+004	1.1277386E-001
5.054651258850767E+004	1.2296975E-001
5.054742458850925E+004	1.1010078E-001
5.054752098850952E+004	1.2010574E-001
5.054849538851134E+004	1.0937523E-001
5.054853518851133E+004	1.1955203E-001
5.055343118852051E+004	1.2986249E-001
5.055383738852129E+004	1.1985753E-001
5.055470398852293E+004	1.2997705E-001
5.055490598852327E+004	1.1449227E-001
5.055521278852387E+004	1.2468817E-001
5.055597478852514E+004	1.1300298E-001
5.055615518852556E+004	1.2356166E-001
5.055704458852718E+004	1.1349941E-001
5.055745658852800E+004	1.2390534E-001
5.055811238852923E+004	1.1327029E-001
5.055828798852954E+004	1.2377168E-001
5.055918838853127E+004	1.1372853E-001
5.055956918853195E+004	1.2436358E-001
5.056026058853325E+004	1.1405312E-001
5.056032958853338E+004	1.2466908E-001
5.056240158853715E+004	1.1464502E-001
5.056259298853751E+004	1.2499366E-001
5.056345838853915E+004	1.1498870E-001
5.056361398853950E+004	1.2556647E-001
5.056452538854117E+004	1.1462592E-001
5.056465598854143E+004	1.2491729E-001
5.056666298854514E+004	1.1472139E-001
5.056696878854567E+004	1.2487910E-001
5.056880058854910E+004	1.1411040E-001
5.056901158854958E+004	1.2461179E-001
5.056986938855110E+004	1.1082633E-001
5.056994338855124E+004	1.2113678E-001
5.057138478855393E+004	1.3127542E-001
5.057200698855508E+004	1.1206740E-001
5.057212498855530E+004	1.2247333E-001
5.057307578855706E+004	1.0786685E-001
5.057325658855739E+004	1.1813912E-001
5.057446758855961E+004	1.2871689E-001
5.057521338856104E+004	1.1514144E-001
5.057559978856170E+004	1.2539463E-001
5.057735118856502E+004	1.1405312E-001
5.057743058856524E+004	1.2405808E-001
5.057841978856700E+004	1.1382400E-001
5.057852238856722E+004	1.2388624E-001
5.058852238858584E+004	1.3012980E-001
5.059057338858966E+004	1.1603884E-001
5.059120518859080E+004	1.2606290E-001
5.059205718859239E+004	1.1601975E-001
5.059217078859266E+004	1.2810589E-001
5.059800238860352E+004	1.1640161E-001
5.059815678860381E+004	1.2665479E-001
5.059907278860547E+004	1.1609612E-001
5.059914338860568E+004	1.2623474E-001
5.060013978860748E+004	1.1315573E-001
5.060036518860795E+004	1.2323707E-001
5.060227778861145E+004	1.1321301E-001
5.060247698861180E+004	1.2350437E-001
5.060548438861742E+004	1.1327029E-001
5.060560878861765E+004	1.2401990E-001
5.060655298861943E+004	1.1300298E-001
5.060665018861962E+004	1.2375259E-001
5.061082798862747E+004	1.1279295E-001
5.061112418862793E+004	1.2287429E-001
5.062044718864537E+004	1.1048265E-001
5.062051158864550E+004	1.2056398E-001
5.062060738864564E+004	1.0910792E-001
5.062189378864807E+004	1.1926563E-001
5.062351518865104E+004	1.2942335E-001
5.062365358865121E+004	1.1630615E-001
5.062418498865224E+004	1.2631111E-001
5.062472238865332E+004	1.1537057E-001
5.062496578865376E+004	1.2573831E-001
5.062579118865519E+004	1.1531329E-001
5.062608658865589E+004	1.2579559E-001
5.062685998865723E+004	1.1267839E-001
5.062705758865760E+004	1.2340891E-001
5.062738098865817E+004	1.1294570E-001
5.062888958866103E+004	1.2356166E-001
5.062904098866135E+004	1.1260202E-001
5.062947058866208E+004	1.2283611E-001
5.063113538866525E+004	1.1208650E-001
5.063153398866591E+004	1.2403899E-001
5.063545878867328E+004	1.1388128E-001
5.063554398867337E+004	1.2392443E-001
5.063647938867519E+004	1.1126548E-001
5.063671538867563E+004	1.2130862E-001
5.063966978868109E+004	1.3131359E-001
5.063968578868115E+004	1.1676439E-001
5.063981718868139E+004	1.2690301E-001
5.064105098868367E+004	1.1689804E-001
5.064111158868379E+004	1.2709394E-001
5.064145178868447E+004	1.1586700E-001
5.064172178868495E+004	1.2612018E-001
5.064210238868563E+004	1.1580972E-001
5.064255318868649E+004	1.2583378E-001
5.064396098868918E+004	1.1222015E-001
5.064442738868995E+004	1.0003854E-001
5.064442858869000E+004	9.0014480E-002
5.064502978869108E+004	1.0927976E-001
5.064515618869137E+004	1.1985753E-001
5.064544498869195E+004	9.3775883E-002
5.064609858869313E+004	1.1095998E-001
5.064617798869323E+004	1.2123226E-001
5.064631498869346E+004	1.1080723E-001
5.064631518869346E+004	9.6888117E-002
5.064676858869439E+004	1.0758045E-001
5.064692818869464E+004	1.1769997E-001
5.064747998869570E+004	1.0464005E-001
5.064760998869588E+004	1.1485504E-001
5.064795878869656E+004	1.2510823E-001
5.064823618869705E+004	1.1355669E-001
5.064871998869791E+004	1.2401990E-001
5.064873958869802E+004	1.1285023E-001
5.064895598869841E+004	1.2367622E-001
5.064930538869911E+004	1.1252565E-001
5.064934998869908E+004	1.2256879E-001
5.064969518869986E+004	1.0824872E-001
5.064978338869987E+004	1.1854008E-001
5.065075158870174E+004	1.2881236E-001
5.065149278870312E+004	1.1878829E-001
5.065291098870576E+004	1.2900329E-001
5.065305458870610E+004	1.1871192E-001
5.065448278870864E+004	1.2919423E-001
5.065464098870900E+004	1.1220106E-001
5.065475458870927E+004	1.2222511E-001
5.065494498870964E+004	1.1201012E-001
5.065510658870987E+004	1.2205327E-001
5.065619978871191E+004	1.0666396E-001
5.065648738871247E+004	1.1706989E-001
5.065674818871287E+004	1.2898420E-001
5.065678658871294E+004	1.1101726E-001
5.065688878871314E+004	1.2102222E-001
5.065691618871316E+004	1.1092180E-001
5.065700058871339E+004	1.2123226E-001
5.065787858871510E+004	1.1092180E-001
5.065817938871565E+004	1.2106042E-001
5.065897058871703E+004	1.1094089E-001
5.065916098871740E+004	1.2138500E-001
5.065923958871758E+004	1.1117001E-001
5.065932058871779E+004	1.2207237E-001
5.065937078871788E+004	1.1164735E-001
5.065945918871800E+004	1.2165231E-001
5.066060198872007E+004	1.1153278E-001
5.066116198872111E+004	1.2163322E-001
5.066122738872125E+004	1.1065449E-001
5.066127298872138E+004	1.2180506E-001
5.066131778872141E+004	1.1042537E-001
5.066172318872222E+004	1.2048761E-001
5.066213078872301E+004	1.0834418E-001
5.066276378872409E+004	1.1875011E-001
5.066319958872494E+004	1.0477371E-001
5.066324438872503E+004	1.1487414E-001
5.066385418872617E+004	1.2518460E-001
5.066388898872619E+004	1.1466411E-001
5.066423918872693E+004	1.2610109E-001
5.066426818872697E+004	1.1334667E-001
5.066441578872723E+004	1.2377168E-001
5.066442738872720E+004	1.1340395E-001
5.066455698872742E+004	1.2497457E-001
5.066461618872755E+004	1.1491232E-001
5.066492718872812E+004	1.2499366E-001
5.066504538872838E+004	1.1475958E-001
5.066576258872979E+004	1.2497457E-001
5.066587038872996E+004	1.1409131E-001
5.066598578873009E+004	1.2453542E-001
5.066656458873115E+004	1.1411040E-001
5.066691818873184E+004	1.2422992E-001
5.066747478873283E+004	1.0935614E-001
5.066775578873348E+004	1.1949475E-001
5.066844598873478E+004	1.0948979E-001
5.066891978873557E+004	1.1968569E-001
5.066974378873711E+004	1.0832509E-001
5.066984158873733E+004	1.1871192E-001
5.066989258873742E+004	1.0796231E-001
5.067000778873762E+004	1.1813912E-001
5.067047598873847E+004	1.2816317E-001
5.067068118873890E+004	1.1340395E-001
5.067102598873945E+004	1.2344709E-001
5.067103338873945E+004	1.1294570E-001
5.067103738873953E+004	1.2354256E-001
5.067104518873955E+004	1.1342303E-001
5.067110398873966E+004	1.2342800E-001
5.067143238874024E+004	1.1277386E-001
5.067159738874063E+004	1.2694120E-001
5.067162358874059E+004	1.1678348E-001
5.067163118874060E+004	1.2718941E-001
5.067163298874065E+004	1.1580972E-001
5.067164318874071E+004	1.2633021E-001
5.067164538874076E+004	1.1619159E-001
5.067190338874108E+004	1.0607206E-001
5.067201518874138E+004	1.1630615E-001
5.067284478874283E+004	1.0628209E-001
5.067300298874325E+004	1.1630615E-001
5.067306538874330E+004	1.2654023E-001
5.067312678874342E+004	1.1552332E-001
5.067384538874472E+004	1.2552828E-001
5.067388758874492E+004	1.1086451E-001
5.067425398874559E+004	1.2115588E-001
5.067428698874556E+004	1.0956616E-001
5.067468138874637E+004	1.2201509E-001
5.067495638874685E+004	1.0958526E-001
5.067590138874855E+004	1.1993390E-001
5.067591358874866E+004	1.0958526E-001
5.067602478874882E+004	1.1974297E-001
5.067638078874955E+004	1.0704583E-001
5.067643198874954E+004	1.1817730E-001
5.067648318874964E+004	1.0794322E-001
5.067650798874973E+004	1.1936110E-001
5.067718838875106E+004	1.0899336E-001
5.067729398875113E+004	1.1997209E-001
5.067816418875285E+004	1.0992894E-001
5.067879598875402E+004	1.2039214E-001
5.067923158875480E+004	1.0758045E-001
5.067929198875488E+004	1.1768088E-001
5.067941158875509E+004	1.0446821E-001
5.067953958875540E+004	1.1447318E-001
5.068037658875692E+004	1.0294074E-001
5.068046618875710E+004	1.1386219E-001
5.068072038875753E+004	1.0303620E-001
5.068076138875773E+004	1.1306026E-001
5.068104258875817E+004	1.2377168E-001
5.068109338875825E+004	1.1342303E-001
5.068114378875843E+004	1.2346619E-001
5.068120038875844E+004	1.1325119E-001
5.068135098875873E+004	1.2338981E-001
5.068136918875878E+004	1.1032990E-001
5.068182778875972E+004	1.2098404E-001
5.068193038875988E+004	1.0807687E-001
5.068222258876041E+004	1.1905560E-001
5.068228498876047E+004	1.0815325E-001
5.068241358876077E+004	1.1890285E-001
5.068243798876082E+004	1.0819144E-001
5.068273918876139E+004	1.1833005E-001
5.068277018876147E+004	1.0756135E-001
5.068311178876203E+004	1.1821549E-001
5.068350698876276E+004	1.0717949E-001
5.068377318876330E+004	1.1810093E-001
5.068457578876475E+004	1.0746589E-001
5.068475478876516E+004	1.1748994E-001
5.068564498876684E+004	1.0725585E-001
5.068595778876735E+004	1.1745175E-001
5.068671318876871E+004	1.0717949E-001
5.068701818876935E+004	1.1756632E-001
5.068729918876977E+004	1.0721767E-001
5.068764498877057E+004	1.1766178E-001
5.068785898877087E+004	1.0666396E-001
5.068817218877151E+004	1.1708898E-001
5.068897998877300E+004	1.0563292E-001
5.068917098877335E+004	1.1598156E-001
5.068964858877423E+004	1.2642567E-001
5.068975198877440E+004	1.1642071E-001
5.069046178877581E+004	1.2652114E-001
5.069098858877676E+004	1.1460683E-001
5.069170398877811E+004	1.2470726E-001
5.069173398877808E+004	1.1439680E-001
5.069245418877946E+004	1.2514642E-001
5.069312638878066E+004	1.1470230E-001
5.069410218878248E+004	1.2510823E-001
5.069412958878261E+004	1.1443499E-001
5.069476258878381E+004	1.2533735E-001
5.069526358878473E+004	1.1412949E-001
5.069585718878580E+004	1.2415355E-001
5.069633258878667E+004	1.1332757E-001
5.069668318878731E+004	1.2434448E-001
5.069680058878752E+004	1.1138004E-001
5.069699918878789E+004	1.2153775E-001
5.069727858878835E+004	1.1145642E-001
5.069746918878873E+004	1.2243514E-001
5.069750118878880E+004	1.1237290E-001
5.069762418878905E+004	1.2419174E-001
5.069792078878963E+004	1.1397675E-001
5.069824958879023E+004	1.2443995E-001
5.069847038879059E+004	1.1349941E-001
5.069888178879139E+004	1.2371440E-001
5.069956998879276E+004	1.1348031E-001
5.070044838879432E+004	1.2430630E-001
5.070060778879456E+004	1.0887880E-001
5.070098618879530E+004	1.1897923E-001
5.070167658879660E+004	1.0821053E-001
5.070201798879728E+004	1.1825368E-001
5.070362558880023E+004	1.2854505E-001
5.070379478880053E+004	1.1844461E-001
5.070417178880131E+004	1.0843965E-001
5.070441438880176E+004	1.1850189E-001
5.070595758880459E+004	1.0821053E-001
5.070605738880474E+004	1.1861645E-001
5.070651818880567E+004	1.2904148E-001
5.070675778880608E+004	1.1861645E-001
5.070808958880859E+004	1.0622481E-001
5.070836938880908E+004	1.1626796E-001
5.070899078881019E+004	1.2629202E-001
5.070912138881054E+004	1.1611521E-001
5.070967858881154E+004	1.2665479E-001
5.071022718881251E+004	1.1477868E-001
5.071073638881347E+004	1.2508914E-001
5.071103238881403E+004	1.1495052E-001
5.071183458881557E+004	1.2518460E-001
5.071227438881638E+004	1.1510326E-001
5.071288518881751E+004	1.2528007E-001
5.071343338881851E+004	1.0977619E-001
5.071422518881992E+004	1.2058308E-001
5.071450218882051E+004	1.1048265E-001
5.071530838882200E+004	1.2088858E-001
5.071557118882256E+004	1.1006259E-001
5.071576378882281E+004	1.2107950E-001
5.071583718882303E+004	1.1073086E-001
5.071601738882333E+004	1.2331344E-001
5.071605738882336E+004	1.1304117E-001
5.071661778882443E+004	1.2457360E-001
5.071663998882449E+004	1.1265930E-001
5.071742158882599E+004	1.2272155E-001
5.071770858882647E+004	1.0893608E-001
5.071795778882696E+004	1.1991481E-001
5.071808998882721E+004	1.0975710E-001
5.071839218882774E+004	1.2010574E-001
5.071865038882825E+004	1.1008169E-001
5.071910078882903E+004	1.2037305E-001
5.071915958882915E+004	1.1031081E-001
5.071944558882978E+004	1.2033486E-001
5.071984618883044E+004	1.0947070E-001
5.072033098883135E+004	1.2064036E-001
5.072091518883244E+004	1.0805778E-001
5.072130258883315E+004	1.1861645E-001
5.072198398883443E+004	1.0626300E-001
5.072211358883473E+004	1.1651617E-001
5.072519038884039E+004	1.0427728E-001
5.072527538884059E+004	1.1430134E-001
5.072553618884098E+004	1.2533735E-001
5.072566978884127E+004	1.1529420E-001
5.072937858884828E+004	1.2549010E-001
5.072946558884840E+004	1.1201012E-001
5.072964858884874E+004	1.2211055E-001
5.073053438885033E+004	1.0916520E-001
5.073071938885067E+004	1.2237786E-001
5.073155558885232E+004	1.1220106E-001
5.073219998885348E+004	1.2323707E-001
5.073237518885378E+004	1.1306026E-001
5.073261998885428E+004	1.2321797E-001
5.073267198885439E+004	1.0685489E-001
5.073288138885470E+004	1.1706989E-001
5.073472258885820E+004	1.2728488E-001
5.073480958885828E+004	1.1393856E-001
5.073681378886208E+004	1.2400080E-001
5.073694718886237E+004	1.1248746E-001
5.073744518886330E+004	1.2258789E-001
5.073801598886430E+004	1.0990985E-001
5.073830418886489E+004	1.2027758E-001
5.073908478886634E+004	1.0990985E-001
5.073928818886669E+004	1.2001027E-001
5.073941538886691E+004	1.0977619E-001
5.073960338886722E+004	1.2027758E-001
5.074015378886822E+004	1.0929886E-001
5.074041438886881E+004	1.1938019E-001
5.074122518887022E+004	1.0935614E-001
5.074144658887072E+004	1.2002937E-001
5.074229138887220E+004	1.0664487E-001
5.074244638887257E+004	1.1701261E-001
5.074656658888022E+004	1.0662577E-001
5.074666418888044E+004	1.1691713E-001
5.074731118888163E+004	1.2697938E-001
5.074737998888176E+004	1.1685985E-001
5.074820958888333E+004	1.2703666E-001
5.074868118888419E+004	1.1703170E-001
5.075148278888932E+004	1.2736125E-001
5.075151338888949E+004	1.1685985E-001
5.075322838889260E+004	1.2705576E-001
5.075331498889276E+004	1.1705079E-001
5.075388498889387E+004	1.2722760E-001
5.075404818889417E+004	1.1031081E-001
5.075423478889448E+004	1.2052580E-001
5.075511718889614E+004	1.1034899E-001
5.075514778889623E+004	1.2050670E-001
5.075530578889651E+004	1.1023443E-001
5.075546378889680E+004	1.2025849E-001
5.075564518889721E+004	1.1021534E-001
5.075581098889746E+004	1.2123226E-001
5.075618578889815E+004	1.0626300E-001
5.075630538889841E+004	1.1630615E-001
5.075725638890010E+004	1.0591932E-001
5.075740638890045E+004	1.1605793E-001
5.076017198890561E+004	1.2629202E-001
5.076027778890575E+004	1.1607703E-001
5.076034758890593E+004	1.2657842E-001
5.076046098890618E+004	1.1147550E-001
5.076067818890652E+004	1.2157594E-001
5.076162898890834E+004	1.1136094E-001
5.076203518890901E+004	1.2138500E-001
5.076263158891012E+004	1.1065449E-001
5.076274998891036E+004	1.2109860E-001
5.076366738891206E+004	1.1061630E-001
5.076401118891279E+004	1.2069764E-001
5.076483218891425E+004	1.1069267E-001
5.076522178891499E+004	1.2088858E-001
5.076580518891610E+004	1.0952798E-001
5.076593298891629E+004	1.1999118E-001
5.076687378891802E+004	1.0544198E-001
5.076696718891815E+004	1.1554241E-001
5.076759418891935E+004	1.2690301E-001
5.076794258892001E+004	1.1199103E-001
5.076812678892037E+004	1.2201509E-001
5.076901138892211E+004	1.1126548E-001
5.076933558892272E+004	1.2127044E-001
5.077114918892604E+004	1.0523195E-001
5.077135698892642E+004	1.1582881E-001
5.077176778892719E+004	1.2621565E-001
5.077221798892797E+004	1.1017715E-001
5.077236298892833E+004	1.2069764E-001
5.077435558893203E+004	1.1011987E-001
5.077465878893249E+004	1.2023940E-001
5.077542438893393E+004	1.0698855E-001
5.077562138893441E+004	1.1726082E-001
5.077649318893591E+004	1.0683580E-001
5.077673298893636E+004	1.1705079E-001
5.077724318893731E+004	1.2766674E-001
5.077734238893748E+004	1.1758541E-001
5.077756318893802E+004	1.0744679E-001
5.077771378893824E+004	1.1804365E-001
5.077963538894185E+004	1.2879325E-001
5.077969958894193E+004	1.1176191E-001
5.078010078894265E+004	1.2180506E-001
5.078088478894415E+004	1.1130366E-001
5.078109138894454E+004	1.2140410E-001
5.078183738894598E+004	1.1088361E-001
5.078207178894640E+004	1.2119406E-001
5.078290598894795E+004	1.1046355E-001
5.078319938894846E+004	1.2071673E-001
5.078824998895786E+004	1.1015806E-001
5.078845218895830E+004	1.2022030E-001
5.078932058895993E+004	1.1010078E-001
5.078955798896030E+004	1.2020121E-001
5.079145638896385E+004	1.0656849E-001
5.079160638896417E+004	1.1657345E-001
5.079215998896513E+004	1.2707485E-001
5.079249998896578E+004	1.1643980E-001
5.079252558896574E+004	1.0620572E-001
5.079259018896599E+004	1.1624887E-001
5.079301998896684E+004	1.2684573E-001
5.079359398896778E+004	1.1397675E-001
5.079386218896834E+004	1.2430630E-001
5.079466298896982E+004	1.1382400E-001
5.079643458897306E+004	1.2401990E-001
5.079680078897378E+004	1.1307935E-001
5.079722578897455E+004	1.2337072E-001
5.079786938897579E+004	1.1090270E-001
5.079798738897603E+004	1.2090766E-001
5.079893818897783E+004	1.0758045E-001
5.079918838897831E+004	1.1771906E-001
5.080000858897978E+004	1.0729405E-001
5.080014818898006E+004	1.1819640E-001
5.080428238898772E+004	1.0622481E-001
5.080435338898783E+004	1.1653527E-001
5.080535118898971E+004	1.0632028E-001
5.080561398899026E+004	1.1634433E-001
5.080642018899170E+004	1.0525104E-001
5.080662538899208E+004	1.1575244E-001
5.080707518899295E+004	1.2623474E-001
5.080748858899376E+004	1.1027262E-001
5.080776338899427E+004	1.2100314E-001
5.080855738899566E+004	1.0315076E-001
5.080859258899570E+004	1.1332757E-001
5.080905798899662E+004	1.2365712E-001
5.080942218899736E+004	1.1327029E-001
5.081143018900108E+004	1.2369531E-001
5.081176358900173E+004	1.1317483E-001
5.081233298900275E+004	1.2352347E-001
5.081283258900366E+004	1.0809597E-001
5.081296198900393E+004	1.1813912E-001
5.081497478900757E+004	1.0813416E-001
5.081511218900792E+004	1.1899832E-001
5.081603918900967E+004	1.0897426E-001
5.081620538900991E+004	1.1901741E-001
5.081710778901156E+004	1.0717949E-001
5.081731938901206E+004	1.1718445E-001
5.082731938903069E+004	1.2119406E-001
5.082779598903155E+004	1.0756135E-001
5.082790538903174E+004	1.1758541E-001
5.083207118903956E+004	1.0693127E-001
5.083211998903961E+004	1.1712717E-001
5.083527758904544E+004	1.0504102E-001
5.083543358904574E+004	1.1559969E-001
5.084371138906127E+004	1.2591015E-001
5.084382798906146E+004	1.0906973E-001
5.084400918906170E+004	1.1920835E-001
5.084489678906335E+004	1.0889789E-001
5.084506298906374E+004	1.1915107E-001
5.084596558906540E+004	1.0891698E-001
5.084604838906555E+004	1.1911288E-001
5.084703438906732E+004	1.0675943E-001
5.084726398906775E+004	1.1727991E-001
5.085344738907926E+004	1.0612934E-001
5.085353018907947E+004	1.1647799E-001
5.085452098908136E+004	1.0622481E-001
5.085465078908147E+004	1.1682167E-001
5.085794378908770E+004	1.2690301E-001
5.085819418908819E+004	1.1680257E-001
5.085956498909066E+004	1.2705576E-001
5.085986018909124E+004	1.1296479E-001
5.085996538909146E+004	1.2314160E-001
5.086092898909329E+004	1.1151370E-001
5.086107578909351E+004	1.2371440E-001
5.086125618909381E+004	1.1369035E-001
5.086160578909455E+004	1.2379078E-001
5.086199778909527E+004	1.0716039E-001
5.086211698909545E+004	1.1724173E-001
5.086306678909721E+004	1.0662577E-001
5.086322678909749E+004	1.1670711E-001
5.086734238910512E+004	1.0643484E-001
5.086744098910538E+004	1.1712717E-001
5.087213518911414E+004	1.2717032E-001
5.087788138912478E+004	1.1590519E-001
5.087976978912842E+004	1.2638749E-001
5.088572858913941E+004	1.1626796E-001
5.088640458914067E+004	1.2665479E-001
5.088644298914075E+004	1.1592428E-001
5.088838058914442E+004	1.2592925E-001
5.088858058914472E+004	1.1395765E-001
5.088935678914620E+004	1.2405808E-001
5.088964958914672E+004	1.1315573E-001
5.089029858914798E+004	1.2329435E-001
5.089030318914796E+004	1.1292661E-001
5.089063778914860E+004	1.2335163E-001
5.089071818914870E+004	1.1237290E-001
5.089084838914900E+004	1.2291247E-001
5.089098818914928E+004	1.1220106E-001
5.089132858914995E+004	1.2302704E-001
5.089178698915069E+004	1.1048265E-001
5.089203658915113E+004	1.2102222E-001
5.089285578915276E+004	1.1015806E-001
5.089295998915297E+004	1.2027758E-001
5.089713118916063E+004	1.0717949E-001
5.089728338916088E+004	1.1752813E-001
5.089926918916474E+004	1.0649212E-001
5.089997538916592E+004	1.1685985E-001
5.090052778916698E+004	1.0683580E-001
5.090084738916764E+004	1.1691713E-001
5.090324958917208E+004	1.2697938E-001
5.090354398917255E+004	1.1338485E-001
5.090526078917587E+004	1.2401990E-001
5.090568158917665E+004	1.0943251E-001
5.090626158917775E+004	1.2002937E-001
5.090675038917857E+004	1.0922248E-001
5.090691258917889E+004	1.1945657E-001
5.090781918918062E+004	1.0769501E-001
5.090792018918076E+004	1.1769997E-001
5.091792018919939E+004	1.1666892E-001
5.092389098921051E+004	1.0654940E-001
5.092432698921137E+004	1.1663073E-001
5.092492018921243E+004	1.0374267E-001
5.092502978921263E+004	1.1411040E-001
5.092738998921704E+004	1.2413446E-001
5.092743278921710E+004	1.1409131E-001
5.092778898921782E+004	1.2413446E-001
5.092792918921809E+004	1.1412949E-001
5.093133338922437E+004	1.0383813E-001
5.093141338922456E+004	1.1395765E-001
5.093240358922631E+004	1.0370447E-001
5.093243358922642E+004	1.1397675E-001
5.093338618922827E+004	1.2409627E-001
5.093341418922829E+004	1.1403403E-001
5.093620858923346E+004	1.2409627E-001
5.093621778923343E+004	1.1365216E-001
5.093884018923840E+004	1.0360901E-001
5.093889898923849E+004	1.1370944E-001
5.093951098923967E+004	1.2380987E-001
5.093988338924031E+004	1.0983347E-001
5.094011078924069E+004	1.2008665E-001
5.094095218924235E+004	1.0534651E-001
5.094108158924256E+004	1.1542785E-001
5.094202098924434E+004	1.0517467E-001
5.094230238924478E+004	1.1537057E-001
5.094629638925230E+004	1.0301711E-001
5.094649518925266E+004	1.1334667E-001
5.094763718925483E+004	1.2367622E-001
5.094843378925622E+004	1.1145642E-001
5.094897898925724E+004	1.2146138E-001
5.094950258925825E+004	1.1050174E-001
5.094958798925835E+004	1.2128954E-001
5.095082998926076E+004	1.1118910E-001
5.095298058926474E+004	1.2235877E-001
5.095339238926547E+004	1.1208650E-001
5.095392198926650E+004	1.2216783E-001
5.095484698926820E+004	1.1214378E-001
5.095531238926911E+004	1.2237786E-001
5.095545278926939E+004	1.1227743E-001
5.095566318926972E+004	1.2262607E-001
5.095591558927018E+004	1.0855421E-001
5.095598358927027E+004	1.1894104E-001
5.095912198927620E+004	1.0763773E-001
5.095934538927651E+004	1.1796728E-001
5.096126078928018E+004	1.0784775E-001
5.096139578928042E+004	1.1798637E-001
5.097139578929904E+004	1.2119406E-001
5.097194758929999E+004	1.0977619E-001
5.097214318930043E+004	1.2043033E-001
5.097409458930400E+004	1.1034899E-001
5.097415458930412E+004	1.2136591E-001
5.097836078931193E+004	1.1136094E-001
5.097857638931239E+004	1.2182415E-001
5.097943738931404E+004	1.1109364E-001
5.097959378931424E+004	1.2109860E-001
5.098372838932194E+004	1.1103636E-001
5.098413938932272E+004	1.2121316E-001
5.098801118933002E+004	1.1061630E-001
