time	intensity	norm_intensity	experiment	compound	nucleus	type	insituCu	cellsetup	Cutreatment	peak
50877.80800008774	9431385.870119326	0.34838891866584937	171	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
51167.954999923706	9568791.210714636	0.3534645776080391	172	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
51458.32100009918	9714060.299611539	0.35883071801341776	173	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
51748.328000068665	9823997.948316606	0.3628917392758783	174	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
52038.52399992943	9852707.771370202	0.3639522604279626	175	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
52331.40100002289	10060556.947732959	0.3716300662982564	176	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
52621.796999931335	9964772.184403947	0.3680918429045361	177	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
52909.41299986839	9937478.55052898	0.367083634808387	178	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
53199.52999997139	10265299.765181309	0.3791931254030078	179	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
53490.02600002289	10225725.620227855	0.37773128365914066	180	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
53780.10299992561	10289439.649113206	0.3800848361415535	181	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
54070.078999996185	10456580.983815007	0.3862589222899755	182	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
54360.42599987984	10520045.314588178	0.38860325109556143	183	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
54650.891999959946	10490300.653717307	0.3875045037450033	184	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
54940.948999881744	10632296.657952458	0.3927497386502028	185	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
55231.045000076294	10740253.88388758	0.3967376044552551	186	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
55521.111999988556	10775647.348393464	0.39804501473374976	187	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
55812.61800003052	10801565.27143197	0.399002405016132	188	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
56102.295000076294	10884030.145499758	0.40204860084567756	189	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
56392.75099992752	11035562.745639488	0.40764611105598103	190	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
56683.33800005913	11064493.220222393	0.4087147829240636	191	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
56973.543999910355	11112147.92499266	0.4104751149996341	192	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
57264.12999987602	11203272.309408456	0.413841187196011	193	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
57554.09699988365	11286827.402685326	0.41692765497462014	194	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
57844.30399990082	11366324.450519817	0.4198642213407501	195	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
58134.51999998093	11414616.094486946	0.42164808151294464	196	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
58424.72699999809	11474664.17613972	0.42386621642154254	197	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
58714.9430000782	11580168.007427704	0.42776345551277484	198	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
59005.27900004387	11644162.91581318	0.4301273834910767	199	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
59295.484999895096	11649838.985091567	0.43033705359315944	200	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
59585.69199991226	11794658.997651698	0.43568660542698345	201	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
59875.64899992943	11842725.237866817	0.43746213933933586	202	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
60165.61500000954	11937149.654744577	0.44095011246913	203	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
60455.96099996567	11986250.471306266	0.442763862921408	204	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
60745.9279999733	11984572.77032501	0.44270188979903197	205	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
61036.91199994087	12162550.279303748	0.44927625678537175	206	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
61326.5	12244023.556709332	0.45228582371502335	207	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
61616.59699988365	12336607.965055048	0.455705828192952	208	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
61906.84299993515	12391995.168508476	0.45775179346091965	209	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
62197.06900000572	12446099.018891498	0.4597503525475878	210	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
62487.415999889374	12527743.62044711	0.4627662480737141	211	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
62777.68300008774	12604316.453100022	0.46559479593873654	212	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
63068.17899990082	12714246.333332863	0.4696555302391667	213	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
63360.89499998093	12712739.100538453	0.46959985409457317	214	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
63648.60100007057	12814398.936300732	0.47335509863028635	215	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
64029.63700008392	12779411.766831968	0.47206269661150996	216	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
64229.19400000572	12940060.409697715	0.47799694718124364	217	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
64519.41000008583	13010066.450235436	0.48058292225414195	218	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
64809.61599993706	13042540.715132935	0.4817824993033593	219	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
65099.61299991608	13133164.99166479	0.48513009785786615	220	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
65389.80900001526	13225402.7397893	0.48853729694523257	221	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
65680.03600001335	13321505.795748785	0.49208727785018996	222	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
65970.62199997902	13246435.566669896	0.4893142351295383	223	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
66260.69799995422	13368904.425107205	0.49383815067586245	224	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
66550.78399991989	13438671.567872504	0.49641530102906933	225	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
66841.05099987984	13505096.12301876	0.4988689784905739	226	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
67131.14800000191	13606609.767831245	0.5026188228329731	227	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
67421.47300004959	13705725.55071369	0.5062800918019944	228	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
67711.91000008583	13781807.705021841	0.5090905143458501	229	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
68002.02699995041	13845047.827702863	0.5114265610584482	230	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
68292.36299991608	13976392.006102636	0.5162783248305918	231	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
68582.43899989128	14041248.025245849	0.5186740616490653	232	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
68872.78600001335	13963516.256996525	0.5158027034988103	233	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
69163.00200009346	14023766.3712453	0.5180283013527935	234	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
69453.35899996758	14190958.515661342	0.5242042643771748	235	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
69743.58500003815	14238364.983105127	0.5259554267363392	236	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
70036.4509999752	14272229.32344715	0.5272063522180829	237	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
70323.9279999733	14407995.036300313	0.532221444437209	238	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
70642.58399987221	14384749.92636634	0.5313627860358152	239	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
70904.34999990463	14459944.90322928	0.5341404368539606	240	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
71194.52699995041	14647905.25609087	0.541083563239338	241	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
71484.57299995422	14602002.986528952	0.5393879649171816	242	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
71774.73900008202	14665636.66219033	0.5417385492066694	243	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
72064.95700001717	14644752.444508297	0.540967100544127	244	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
72355.55200004578	14850595.577381596	0.5485708045452243	245	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
72647.7990000248	15026709.233805824	0.5550763220978796	246	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
72938.16499996185	14989295.716381233	0.5536942924514906	247	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
73228.28099989891	15061943.709223058	0.5563778594285977	248	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
73518.49799990654	15088098.128444515	0.5573439857176054	249	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
73808.46399998665	15133978.320999084	0.5590387685302679	250	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
74098.71099996567	15182483.915276473	0.5608305318800301	251	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
74388.9470000267	15296287.862420592	0.5650343715523161	252	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
74779.8220000267	15342942.087392662	0.5667577465910479	253	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
74971.12999987602	15388541.507533167	0.568442157863507	254	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
75259.23600006104	15486337.373633666	0.5720546700128283	255	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
75549.20199990273	15558937.346821232	0.5747364631768764	256	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
75839.93899989128	15568969.764385797	0.5751070537936803	257	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
76130.02500009537	15611763.435255218	0.5766878226144296	258	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
76420.35199999809	15765135.112059463	0.5823532670540518	259	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
76710.68799996376	15783516.754161306	0.5830322722928739	260	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
77000.90499997139	15791402.299920654	0.5833235589391867	261	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
77293.86100006104	15935369.805833835	0.5886416197627842	262	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
77581.69799995422	15934937.345788278	0.5886256449856186	263	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
77872.03399991989	15989477.675238065	0.5906403273093364	264	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
78162.11100006104	16033032.702794766	0.5922492201233834	265	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
78452.28699994087	16143446.791965578	0.5963278407695353	266	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
78742.382999897	16104520.35355448	0.5948899248606421	267	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
79032.72000002861	16362126.572523655	0.6044057217227562	268	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
79323.17700004578	16297924.46349977	0.6020341398951308	269	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
79613.50300002098	16265572.05379309	0.6008390640929993	270	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
79903.58999991417	16349271.209425269	0.6039308534361035	271	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
80193.80500006676	16270775.755392075	0.6010312852573219	272	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
80484.0720000267	16463418.415725686	0.6081473728659492	273	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
80774.43799996376	16521661.154866973	0.6102988196616802	274	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
81064.56500005722	16556925.33495756	0.6116014542626375	275	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
81354.80099987984	16632072.342942838	0.6143773331433765	276	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
81645.13800001144	16682408.134662151	0.6162367027300711	277	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
81935.22499990463	16788248.843211412	0.6201463858360426	278	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
82225.5609998703	16848959.843950838	0.6223890085205562	279	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
82516.26799988747	16756038.763016058	0.6189565675883393	280	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
82806.23399996758	17024443.248123683	0.6288712449877623	281	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
83096.72099995613	16988775.939215686	0.627553719085069	282	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
83386.8069999218	17038696.577264104	0.6293977531801959	283	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
83676.79399991035	17148568.597574513	0.6334563501748167	284	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
83967.01999998093	17137367.54856525	0.6330425911148015	285	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
84257.14700007439	17252744.115521166	0.6373045222832101	286	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
84547.1629998684	17327990.456452373	0.640084070454772	287	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
84930.71900010109	17222140.301626664	0.6361740384098341	288	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
85127.44600009918	17293626.04578264	0.6388146727184597	289	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
85417.91599988937	17362703.330934316	0.64136634020506	290	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
85708.15899991989	17429459.767436948	0.6438322771360069	291	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
86001.00600004196	17637073.871794213	0.651501399607813	292	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
86288.92199993134	17539142.187762894	0.6478838704373766	293	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
86578.93899989128	17506328.34324846	0.6466717495502574	294	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
86869.22600007057	17551828.06757342	0.6483524781277392	295	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
87159.75200009346	17629596.47530788	0.6512251897154192	296	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
87449.9279999733	17562430.912085865	0.6487441399243555	297	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
87740.30500006676	17591531.907955572	0.6498191107316965	298	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
88030.30399990082	17689062.015821587	0.6534218059542996	299	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
88320.30800008774	17545970.13648963	0.6481360901754271	300	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
88610.55500006676	17744763.610069353	0.6554793846023564	301	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
88900.43099999428	17720297.20222648	0.6545756122947233	302	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
89190.5379998684	17756152.551603183	0.6559000842832263	303	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
89480.79399991035	17739659.219429906	0.6552908319166945	304	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
89770.82100009918	17729456.282018945	0.6549139424138398	305	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
90061.07699990273	17801863.69536718	0.6575886225496302	306	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
90351.31299996376	17828562.377554253	0.658574853538909	307	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
90641.28999996185	17933443.457468476	0.6624490886219616	308	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
90931.4470000267	17915243.660728924	0.6617768006259716	309	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
91221.46499991417	17875505.46686304	0.6603088990279116	310	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
91511.47000002861	17911423.99161504	0.6616357046714031	311	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
91801.72600007057	17932938.135047603	0.6624304223586774	312	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
92093.59299993515	17994487.2333255	0.6647040037908434	313	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
92381.86899995804	17862665.316202708	0.659834592678276	314	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
92671.87599992752	17946330.489576615	0.6629251267400913	315	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
92962.14199995995	17902447.741500124	0.6613041281550487	316	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
93252.1289999485	17975440.439314228	0.6640004282971652	317	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
93542.22499990463	18029949.942552455	0.6660139719217925	318	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
93832.2309999466	17978055.845314607	0.6640970395991406	319	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
94122.94799995422	18140707.01181951	0.6701052620172172	320	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
94415.69499993324	18064328.25825378	0.6672838833004249	321	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
94703.06200003624	17946843.98366661	0.6629440948592222	322	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
94993.29800009727	18217657.094288446	0.6729477452314324	323	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
95283.7950000763	18143055.59830451	0.6701920171894867	324	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
95573.76099991798	18148850.2751696	0.670406068574389	325	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
95864.01799988747	18129810.09356958	0.6697027373386425	326	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
96154.2349998951	18284336.343676046	0.6754108309233449	327	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
96444.65100002289	18134040.356375523	0.6698590003422913	328	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
96735.01799988747	18174143.296341505	0.6713403754108624	329	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
97025.2539999485	18170140.96672465	0.6711925321027249	330	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
97315.51099991798	18296734.61175328	0.6758688144337474	331	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
97605.79800009727	18307247.516322773	0.6762571539106217	332	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
97896.07399988174	18298830.946040835	0.6759462515830338	333	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
98186.7009999752	18356670.53761562	0.6780828063844502	334	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
98476.80800008774	18242573.719522662	0.6738681482603927	335	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
98767.27600002289	18319196.58512512	0.6766985443082197	336	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
99057.38100004196	18301337.490571916	0.6760388416170752	337	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
99347.64700007439	18396787.924692106	0.6795647151193643	338	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
99637.74399995804	18374013.155883223	0.6787234307962057	339	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
99927.7309999466	18350126.515764646	0.6778410747102527	340	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 2
